"seed","mr_level_pct","scale","statistic","effect","estimate","estimate_aligned","se","true_value"
20260439,8,"sqrt_network","catdiff.group","same_group",-0.465843692794842,0.465843692794842,0.0697712039131233,0.4
20260439,16,"sqrt_network","absdiff.active","difference_active",0.131902893422732,0.131902893422732,0.033662292301072,0.15
20260439,16,"raw","absdiff.active","difference_active",0.123616077552718,0.123616077552718,0.0340628834084013,0.15
20260439,16,"raw","s.r.sub.rep.1","inertia",0.0622422249089734,0.0622422249089734,0.0104202759731697,0.02
20260439,16,"sqrt_network","s.r.sub.rep.1","inertia",0.368088353726782,0.368088353726782,0.0399864066034684,0.02
20260439,16,"sqrt_network","otp","otp",0.0210333487099014,0.0210333487099014,0.00883664894143821,0.03
20260439,16,"raw","otp","otp",0.00023581184123469,0.00023581184123469,0.000177031707084019,0.03
20260439,16,"sqrt_network","reciprocation","reciprocity",0.382773441515806,0.382773441515806,0.0390984786980287,0.1
20260439,16,"raw","reciprocation","reciprocity",0.0589786505097428,0.0589786505097428,0.0104261999414216,0.1
20260439,16,"raw","catdiff.group","same_group",-0.650073618304679,0.650073618304679,0.0665454107039776,0.4
20260439,16,"sqrt_network","catdiff.group","same_group",-0.486077102249786,0.486077102249786,0.0697700909389216,0.4
20260439,24,"sqrt_network","absdiff.active","difference_active",0.150061737611878,0.150061737611878,0.0340911925132848,0.15
20260439,24,"raw","absdiff.active","difference_active",0.123658432001459,0.123658432001459,0.0347983651412764,0.15
20260439,24,"raw","s.r.sub.rep.1","inertia",0.0573291719732481,0.0573291719732481,0.0103040895381932,0.02
20260439,24,"sqrt_network","s.r.sub.rep.1","inertia",0.349766624793805,0.349766624793805,0.0411651486209351,0.02
20260439,24,"sqrt_network","otp","otp",0.0219002044291705,0.0219002044291705,0.0093389998040257,0.03
20260439,24,"raw","otp","otp",0.000280568810569516,0.000280568810569516,0.000178398518558532,0.03
20260439,24,"sqrt_network","reciprocation","reciprocity",0.424011689398415,0.424011689398415,0.0410591460289198,0.1
20260439,24,"raw","reciprocation","reciprocity",0.069821257376377,0.069821257376377,0.0103807767575648,0.1
20260439,24,"raw","catdiff.group","same_group",-0.629162238106686,0.629162238106686,0.0681422216133053,0.4
20260439,24,"sqrt_network","catdiff.group","same_group",-0.488304993505215,0.488304993505215,0.0716003266513122,0.4
20260440,0,"sqrt_network","absdiff.active","difference_active",0.152334015845545,0.152334015845545,0.0270570464217964,0.15
20260440,0,"raw","absdiff.active","difference_active",0.138385908728409,0.138385908728409,0.0271690545041573,0.15
20260440,0,"raw","s.r.sub.rep.1","inertia",0.0475828456910119,0.0475828456910119,0.0100501567409678,0.02
20260440,0,"sqrt_network","s.r.sub.rep.1","inertia",0.182595185392711,0.182595185392711,0.0384272993288978,0.02
20260440,0,"sqrt_network","otp","otp",0.065180136535124,0.065180136535124,0.011613289712537,0.03
20260440,0,"raw","otp","otp",0.0014260672500063,0.0014260672500063,0.000249582494562579,0.03
20260440,0,"sqrt_network","reciprocation","reciprocity",0.334027334660257,0.334027334660257,0.0395109012916074,0.1
20260440,0,"raw","reciprocation","reciprocity",0.0873605704715257,0.0873605704715257,0.0108138940324139,0.1
20260440,0,"raw","catdiff.group","same_group",-0.441901184762392,0.441901184762392,0.0544682839569756,0.4
20260440,0,"sqrt_network","catdiff.group","same_group",-0.426999334934564,0.426999334934564,0.0554995260994746,0.4
20260440,2,"sqrt_network","absdiff.active","difference_active",0.157338987492337,0.157338987492337,0.0271448012418975,0.15
20260440,2,"raw","absdiff.active","difference_active",0.143041202889666,0.143041202889666,0.0272507417196349,0.15
20260440,2,"raw","s.r.sub.rep.1","inertia",0.0493683235238912,0.0493683235238912,0.00996983613023934,0.02
20260440,2,"sqrt_network","s.r.sub.rep.1","inertia",0.1904053553685,0.1904053553685,0.0385401091631652,0.02
20260440,2,"sqrt_network","otp","otp",0.0636119065945662,0.0636119065945662,0.0114055008301085,0.03
20260440,2,"raw","otp","otp",0.0013637576255777,0.0013637576255777,0.000238794791115063,0.03
20260440,2,"sqrt_network","reciprocation","reciprocity",0.324947950128278,0.324947950128278,0.0394450221225196,0.1
20260440,2,"raw","reciprocation","reciprocity",0.0844703239795653,0.0844703239795653,0.0106760843971412,0.1
20260440,2,"raw","catdiff.group","same_group",-0.443753367836658,0.443753367836658,0.0547695917417985,0.4
20260440,2,"sqrt_network","catdiff.group","same_group",-0.43018090899317,0.43018090899317,0.0557820059004025,0.4
20260440,8,"sqrt_network","absdiff.active","difference_active",0.145240810886218,0.145240810886218,0.0276005070691136,0.15
20260440,8,"raw","absdiff.active","difference_active",0.133379807351482,0.133379807351482,0.0277084273093537,0.15
20260440,8,"raw","s.r.sub.rep.1","inertia",0.0496221196308117,0.0496221196308117,0.0102971064151881,0.02
20260440,8,"sqrt_network","s.r.sub.rep.1","inertia",0.195082440309203,0.195082440309203,0.0395856838923721,0.02
20260440,8,"sqrt_network","otp","otp",0.0657655891601491,0.0657655891601491,0.0114707950197481,0.03
20260440,8,"raw","otp","otp",0.00127366656711864,0.00127366656711864,0.000231816316989281,0.03
20260440,8,"sqrt_network","reciprocation","reciprocity",0.320519802011619,0.320519802011619,0.0406782734970869,0.1
20260440,8,"raw","reciprocation","reciprocity",0.0840379913617015,0.0840379913617015,0.0111072238090367,0.1
20260440,8,"raw","catdiff.group","same_group",-0.45109733213053,0.45109733213053,0.0555725596980036,0.4
20260440,8,"sqrt_network","catdiff.group","same_group",-0.441310879960193,0.441310879960193,0.056398104580735,0.4
20260440,16,"sqrt_network","absdiff.active","difference_active",0.155274036246483,0.155274036246483,0.0283800409291594,0.15
20260440,16,"raw","absdiff.active","difference_active",0.142268882345856,0.142268882345856,0.0284685375586537,0.15
20260440,16,"raw","s.r.sub.rep.1","inertia",0.0444054823800144,0.0444054823800144,0.00975656347350976,0.02
20260440,16,"sqrt_network","s.r.sub.rep.1","inertia",0.193743687944957,0.193743687944957,0.0402333425792251,0.02
20260440,16,"sqrt_network","otp","otp",0.049947514759363,0.049947514759363,0.0104194264007127,0.03
20260440,16,"raw","otp","otp",0.000880636655950955,0.000880636655950955,0.00019642945894458,0.03
20260440,16,"sqrt_network","reciprocation","reciprocity",0.334875456766822,0.334875456766822,0.0409732931612939,0.1
20260440,16,"raw","reciprocation","reciprocity",0.0858817209689818,0.0858817209689818,0.0105706489655186,0.1
20260440,16,"raw","catdiff.group","same_group",-0.463282560311092,0.463282560311092,0.0562468456497336,0.4
20260440,16,"sqrt_network","catdiff.group","same_group",-0.453773248568063,0.453773248568063,0.0570910402028999,0.4
20260440,24,"sqrt_network","absdiff.active","difference_active",0.162293531967414,0.162293531967414,0.0288369221799906,0.15
20260440,24,"raw","absdiff.active","difference_active",0.151316545249898,0.151316545249898,0.0288977289627689,0.15
20260440,24,"raw","s.r.sub.rep.1","inertia",0.0470196713342408,0.0470196713342408,0.00989181046687162,0.02
20260440,24,"sqrt_network","s.r.sub.rep.1","inertia",0.217747218664468,0.217747218664468,0.0413146663771796,0.02
20260440,24,"sqrt_network","otp","otp",0.0572314842734943,0.0572314842734943,0.0106681760041615,0.03
20260440,24,"raw","otp","otp",0.000985425770834996,0.000985425770834996,0.000190366503790574,0.03
20260440,24,"sqrt_network","reciprocation","reciprocity",0.311888613065073,0.311888613065073,0.0419707786586853,0.1
20260440,24,"raw","reciprocation","reciprocity",0.0804421118303037,0.0804421118303037,0.0105750523156332,0.1
20260440,24,"raw","catdiff.group","same_group",-0.458876220319779,0.458876220319779,0.0575329175875349,0.4
20260440,24,"sqrt_network","catdiff.group","same_group",-0.448612976184354,0.448612976184354,0.0582384789021126,0.4
20260441,0,"sqrt_network","absdiff.active","difference_active",0.155934323479806,0.155934323479806,0.0267397726927544,0.15
20260441,0,"raw","absdiff.active","difference_active",0.18080874259056,0.18080874259056,0.026170129613326,0.15
20260441,0,"raw","s.r.sub.rep.1","inertia",0.0318922716631963,0.0318922716631963,0.012473551771705,0.02
20260441,0,"sqrt_network","s.r.sub.rep.1","inertia",0.316351656148704,0.316351656148704,0.0391562670499508,0.02
20260441,0,"sqrt_network","otp","otp",0.0107103416762087,0.0107103416762087,0.0114005209472183,0.03
20260441,0,"raw","otp","otp",0.00115679206885636,0.00115679206885636,0.000314996283787341,0.03
20260441,0,"sqrt_network","reciprocation","reciprocity",0.442405660650059,0.442405660650059,0.0397284140715456,0.1
20260441,0,"raw","reciprocation","reciprocity",0.0895101487576494,0.0895101487576494,0.0129868029922163,0.1
20260441,0,"raw","catdiff.group","same_group",-0.397044826538852,0.397044826538852,0.0545597283693717,0.4
20260441,0,"sqrt_network","catdiff.group","same_group",-0.310163948488596,0.310163948488596,0.0553486047857453,0.4
20260441,2,"sqrt_network","absdiff.active","difference_active",0.156890139083276,0.156890139083276,0.0267180586402094,0.15
20260441,2,"raw","absdiff.active","difference_active",0.191069209748084,0.191069209748084,0.0259302816946363,0.15
20260441,2,"raw","s.r.sub.rep.1","inertia",0.0343532938066377,0.0343532938066377,0.012210637326111,0.02
20260441,2,"sqrt_network","s.r.sub.rep.1","inertia",0.321527757175843,0.321527757175843,0.0392680359288874,0.02
20260441,2,"sqrt_network","otp","otp",0.01052840662728,0.01052840662728,0.0112127800532029,0.03
20260441,2,"raw","otp","otp",0.000870805292524469,0.000870805292524469,0.000282991279046907,0.03
20260441,2,"sqrt_network","reciprocation","reciprocity",0.43991140028859,0.43991140028859,0.0398218727714528,0.1
20260441,2,"raw","reciprocation","reciprocity",0.086023114652492,0.086023114652492,0.0128166705888992,0.1
20260441,2,"raw","catdiff.group","same_group",-0.391479531615826,0.391479531615826,0.0546387750484548,0.4
20260441,2,"sqrt_network","catdiff.group","same_group",-0.303043564854056,0.303043564854056,0.0554653166191641,0.4
20260441,8,"sqrt_network","absdiff.active","difference_active",0.15841062093208,0.15841062093208,0.0274901706312474,0.15
20260441,8,"raw","absdiff.active","difference_active",0.197274601572081,0.197274601572081,0.0265104267627792,0.15
20260441,8,"raw","s.r.sub.rep.1","inertia",0.0334801685508304,0.0334801685508304,0.0121760744037713,0.02
20260441,8,"sqrt_network","s.r.sub.rep.1","inertia",0.327589518403919,0.327589518403919,0.0397386017794858,0.02
20260441,8,"sqrt_network","otp","otp",0.00955062967865573,0.00955062967865573,0.0107269259950503,0.03
20260441,8,"raw","otp","otp",0.000484414012457095,0.000484414012457095,0.000241566320183243,0.03
20260441,8,"sqrt_network","reciprocation","reciprocity",0.446825159141821,0.446825159141821,0.0397722360897257,0.1
20260441,8,"raw","reciprocation","reciprocity",0.0854717060302211,0.0854717060302211,0.012379668352293,0.1
20260441,8,"raw","catdiff.group","same_group",-0.400535683059954,0.400535683059954,0.0553881542206687,0.4
20260441,8,"sqrt_network","catdiff.group","same_group",-0.327159570366569,0.327159570366569,0.0559771522265892,0.4
20260441,16,"sqrt_network","absdiff.active","difference_active",0.15079188644912,0.15079188644912,0.0280004867658001,0.15
20260441,16,"raw","absdiff.active","difference_active",0.20159351559958,0.20159351559958,0.0269317593467337,0.15
20260441,16,"raw","s.r.sub.rep.1","inertia",0.0238674302908026,0.0238674302908026,0.0120572452622207,0.02
20260441,16,"sqrt_network","s.r.sub.rep.1","inertia",0.313939261172915,0.313939261172915,0.041648245385309,0.02
20260441,16,"sqrt_network","otp","otp",0.00352936499426624,0.00352936499426624,0.0101566363339132,0.03
20260441,16,"raw","otp","otp",0.000159419058488304,0.000159419058488304,0.000207059035566468,0.03
20260441,16,"sqrt_network","reciprocation","reciprocity",0.469787540060685,0.469787540060685,0.0416688710605696,0.1
20260441,16,"raw","reciprocation","reciprocity",0.0884384075329416,0.0884384075329416,0.0125850868543376,0.1
20260441,16,"raw","catdiff.group","same_group",-0.387335079182094,0.387335079182094,0.0563258870007936,0.4
20260441,16,"sqrt_network","catdiff.group","same_group",-0.299036926630801,0.299036926630801,0.0571256643235607,0.4
20260441,24,"sqrt_network","absdiff.active","difference_active",0.126267417407293,0.126267417407293,0.0285715903542161,0.15
20260441,24,"raw","absdiff.active","difference_active",0.168945848400346,0.168945848400346,0.0276227821415073,0.15
20260441,24,"raw","s.r.sub.rep.1","inertia",0.0435170207900737,0.0435170207900737,0.0119879735093356,0.02
20260441,24,"sqrt_network","s.r.sub.rep.1","inertia",0.379219615205546,0.379219615205546,0.0431320536315542,0.02
20260441,24,"sqrt_network","otp","otp",0.015510058737721,0.015510058737721,0.00944047470897695,0.03
20260441,24,"raw","otp","otp",0.000453142019059102,0.000453142019059102,0.00016717543102189,0.03
20260441,24,"sqrt_network","reciprocation","reciprocity",0.456496555550326,0.456496555550326,0.0423147424930315,0.1
20260441,24,"raw","reciprocation","reciprocity",0.0836121956942666,0.0836121956942666,0.0118398355055634,0.1
20260441,24,"raw","catdiff.group","same_group",-0.379301880802124,0.379301880802124,0.0577082973842664,0.4
20260441,24,"sqrt_network","catdiff.group","same_group",-0.317451092702049,0.317451092702049,0.0580283198520911,0.4
20260442,0,"sqrt_network","absdiff.active","difference_active",0.0918539094407461,0.0918539094407461,0.0336935288566106,0.15
20260442,0,"raw","absdiff.active","difference_active",0.189914948562333,0.189914948562333,0.0341712906616134,0.15
20260442,0,"raw","s.r.sub.rep.1","inertia",0.034810090703877,0.034810090703877,0.0118282661363918,0.02
20260442,0,"sqrt_network","s.r.sub.rep.1","inertia",0.281471280782397,0.281471280782397,0.0383185977458157,0.02
20260442,0,"sqrt_network","otp","otp",0.0456699725057255,0.0456699725057255,0.0132732304213475,0.03
20260442,0,"raw","otp","otp",0.00135337581061375,0.00135337581061375,0.00041305944922165,0.03
20260442,0,"sqrt_network","reciprocation","reciprocity",0.525640788525807,0.525640788525807,0.0381999165750437,0.1
20260442,0,"raw","reciprocation","reciprocity",0.109812242036597,0.109812242036597,0.0120621099386602,0.1
20260442,0,"raw","catdiff.group","same_group",-0.347676744220177,0.347676744220177,0.0498923566262444,0.4
20260442,0,"sqrt_network","catdiff.group","same_group",-0.292608389751335,0.292608389751335,0.049892797181069,0.4
20260442,2,"sqrt_network","absdiff.active","difference_active",0.0898584938523889,0.0898584938523889,0.033921571981642,0.15
20260442,2,"raw","absdiff.active","difference_active",0.190149855203363,0.190149855203363,0.0343628003246398,0.15
20260442,2,"raw","s.r.sub.rep.1","inertia",0.0371583790162562,0.0371583790162562,0.011476609353086,0.02
20260442,2,"sqrt_network","s.r.sub.rep.1","inertia",0.284772478030365,0.284772478030365,0.0384764014001428,0.02
20260442,2,"sqrt_network","otp","otp",0.0447725441048313,0.0447725441048313,0.0131429160690561,0.03
20260442,2,"raw","otp","otp",0.00126411178861384,0.00126411178861384,0.000397305474005129,0.03
20260442,2,"sqrt_network","reciprocation","reciprocity",0.527887078354664,0.527887078354664,0.0383053346938993,0.1
20260442,2,"raw","reciprocation","reciprocity",0.10789964512751,0.10789964512751,0.0117285926375694,0.1
20260442,2,"raw","catdiff.group","same_group",-0.348766794838598,0.348766794838598,0.0500185587046586,0.4
20260442,2,"sqrt_network","catdiff.group","same_group",-0.297917134250848,0.297917134250848,0.0499909619611827,0.4
20260442,8,"sqrt_network","absdiff.active","difference_active",0.0873446206340948,0.0873446206340948,0.0345810501273873,0.15
20260442,8,"raw","absdiff.active","difference_active",0.181040017252304,0.181040017252304,0.0351149752658462,0.15
20260442,8,"raw","s.r.sub.rep.1","inertia",0.0366755614457327,0.0366755614457327,0.0115948391578883,0.02
20260442,8,"sqrt_network","s.r.sub.rep.1","inertia",0.29978691351757,0.29978691351757,0.0392331152287389,0.02
20260442,8,"sqrt_network","otp","otp",0.0453695551296195,0.0453695551296195,0.0127574466003578,0.03
20260442,8,"raw","otp","otp",0.00114411230424801,0.00114411230424801,0.000362646337545719,0.03
20260442,8,"sqrt_network","reciprocation","reciprocity",0.518705307799688,0.518705307799688,0.03875361075277,0.1
20260442,8,"raw","reciprocation","reciprocity",0.107321933273711,0.107321933273711,0.0117078688773387,0.1
20260442,8,"raw","catdiff.group","same_group",-0.353644775050083,0.353644775050083,0.0506120353986721,0.4
20260442,8,"sqrt_network","catdiff.group","same_group",-0.309229290769531,0.309229290769531,0.0505626629685317,0.4
20260442,16,"sqrt_network","absdiff.active","difference_active",0.0797266805633268,0.0797266805633268,0.0352350335429246,0.15
20260442,16,"raw","absdiff.active","difference_active",0.171552557257802,0.171552557257802,0.035815385407156,0.15
20260442,16,"raw","s.r.sub.rep.1","inertia",0.0460718333390637,0.0460718333390637,0.0114883180910544,0.02
20260442,16,"sqrt_network","s.r.sub.rep.1","inertia",0.318584485947325,0.318584485947325,0.0396134691839854,0.02
20260442,16,"sqrt_network","otp","otp",0.0454815341440633,0.0454815341440633,0.0124980272793426,0.03
20260442,16,"raw","otp","otp",0.000865254144403109,0.000865254144403109,0.000323918708065778,0.03
20260442,16,"sqrt_network","reciprocation","reciprocity",0.511058877929552,0.511058877929552,0.0391274645686994,0.1
20260442,16,"raw","reciprocation","reciprocity",0.100551747146961,0.100551747146961,0.0115057840893772,0.1
20260442,16,"raw","catdiff.group","same_group",-0.331200756229291,0.331200756229291,0.051932779064656,0.4
20260442,16,"sqrt_network","catdiff.group","same_group",-0.289725616537937,0.289725616537937,0.0518910373839131,0.4
20260442,24,"sqrt_network","absdiff.active","difference_active",0.0929115450731298,0.0929115450731298,0.035901919672367,0.15
20260442,24,"raw","absdiff.active","difference_active",0.167841716089152,0.167841716089152,0.0365178824465639,0.15
20260442,24,"raw","s.r.sub.rep.1","inertia",0.0460090185095879,0.0460090185095879,0.0117149797720309,0.02
20260442,24,"sqrt_network","s.r.sub.rep.1","inertia",0.306436176198328,0.306436176198328,0.0416898279411653,0.02
20260442,24,"sqrt_network","otp","otp",0.0446915772187509,0.0446915772187509,0.0119320403901682,0.03
20260442,24,"raw","otp","otp",0.000860132829811886,0.000860132829811886,0.000281866680617143,0.03
20260442,24,"sqrt_network","reciprocation","reciprocity",0.525287351462595,0.525287351462595,0.0407561128208683,0.1
20260442,24,"raw","reciprocation","reciprocity",0.0943495736004602,0.0943495736004602,0.0114219856427521,0.1
20260442,24,"raw","catdiff.group","same_group",-0.375582108225524,0.375582108225524,0.053108311198106,0.4
20260442,24,"sqrt_network","catdiff.group","same_group",-0.329889229599735,0.329889229599735,0.0532120587608391,0.4
20260445,0,"sqrt_network","absdiff.active","difference_active",0.116591518115993,0.116591518115993,0.0271969323825164,0.15
20260445,0,"raw","absdiff.active","difference_active",0.133616707685216,0.133616707685216,0.0268948456469899,0.15
20260445,0,"raw","s.r.sub.rep.1","inertia",0.0428958489527524,0.0428958489527524,0.0110482259375522,0.02
20260445,0,"sqrt_network","s.r.sub.rep.1","inertia",0.280911238373104,0.280911238373104,0.0379387152532932,0.02
20260445,0,"sqrt_network","otp","otp",0.0186682042009492,0.0186682042009492,0.0101274060871677,0.03
20260445,0,"raw","otp","otp",0.000558167181205003,0.000558167181205003,0.000227370999565853,0.03
20260445,0,"sqrt_network","reciprocation","reciprocity",0.44459079825539,0.44459079825539,0.0374832760879483,0.1
20260445,0,"raw","reciprocation","reciprocity",0.0884777370592674,0.0884777370592674,0.0108390253111108,0.1
20260445,0,"raw","catdiff.group","same_group",-0.450094388495222,0.450094388495222,0.052324134855734,0.4
20260445,0,"sqrt_network","catdiff.group","same_group",-0.339300550317818,0.339300550317818,0.0543546394145126,0.4
20260445,2,"sqrt_network","absdiff.active","difference_active",0.119949616827682,0.119949616827682,0.0273022158787142,0.15
20260445,2,"raw","absdiff.active","difference_active",0.136752036923775,0.136752036923775,0.0269909167573352,0.15
20260445,2,"raw","s.r.sub.rep.1","inertia",0.042496447472128,0.042496447472128,0.0110203695395734,0.02
20260445,2,"sqrt_network","s.r.sub.rep.1","inertia",0.286383392502007,0.286383392502007,0.0383491933844749,0.02
20260445,2,"sqrt_network","otp","otp",0.0205328718570305,0.0205328718570305,0.0101480581004613,0.03
20260445,2,"raw","otp","otp",0.000556948058897754,0.000556948058897754,0.000225927924110207,0.03
20260445,2,"sqrt_network","reciprocation","reciprocity",0.447814708910754,0.447814708910754,0.0378949214088485,0.1
20260445,2,"raw","reciprocation","reciprocity",0.0894952273992377,0.0894952273992377,0.0108662469542905,0.1
20260445,2,"raw","catdiff.group","same_group",-0.440009442980835,0.440009442980835,0.0524794814371651,0.4
20260445,2,"sqrt_network","catdiff.group","same_group",-0.324776633629255,0.324776633629255,0.0544973419115454,0.4
20260445,8,"sqrt_network","absdiff.active","difference_active",0.117081633506718,0.117081633506718,0.0278038505094806,0.15
20260445,8,"raw","absdiff.active","difference_active",0.129051483754669,0.129051483754669,0.0275354942513654,0.15
20260445,8,"raw","s.r.sub.rep.1","inertia",0.0422072704866232,0.0422072704866232,0.0107835299472567,0.02
20260445,8,"sqrt_network","s.r.sub.rep.1","inertia",0.268420230794349,0.268420230794349,0.0396748150673293,0.02
20260445,8,"sqrt_network","otp","otp",0.0214992092314708,0.0214992092314708,0.0104485366760208,0.03
20260445,8,"raw","otp","otp",0.000467333148575711,0.000467333148575711,0.000224317352169506,0.03
20260445,8,"sqrt_network","reciprocation","reciprocity",0.470904233441214,0.470904233441214,0.0393625098781783,0.1
20260445,8,"raw","reciprocation","reciprocity",0.0909064330363714,0.0909064330363714,0.0107609419782262,0.1
20260445,8,"raw","catdiff.group","same_group",-0.456694457091321,0.456694457091321,0.0535499268306224,0.4
20260445,8,"sqrt_network","catdiff.group","same_group",-0.344046328789917,0.344046328789917,0.0554727178927868,0.4
20260445,16,"sqrt_network","absdiff.active","difference_active",0.122550383374535,0.122550383374535,0.0283400780398561,0.15
20260445,16,"raw","absdiff.active","difference_active",0.135002301543982,0.135002301543982,0.0280886989464218,0.15
20260445,16,"raw","s.r.sub.rep.1","inertia",0.0419568104130601,0.0419568104130601,0.0110242639676141,0.02
20260445,16,"sqrt_network","s.r.sub.rep.1","inertia",0.305199590530237,0.305199590530237,0.0407700109535425,0.02
20260445,16,"sqrt_network","otp","otp",0.0116851539253467,0.0116851539253467,0.0099520495410989,0.03
20260445,16,"raw","otp","otp",0.000264594144110978,0.000264594144110978,0.00020171425861631,0.03
20260445,16,"sqrt_network","reciprocation","reciprocity",0.463207305128311,0.463207305128311,0.0400367006288861,0.1
20260445,16,"raw","reciprocation","reciprocity",0.0924321393544022,0.0924321393544022,0.0110538389323005,0.1
20260445,16,"raw","catdiff.group","same_group",-0.458347405840587,0.458347405840587,0.0546827116302019,0.4
20260445,16,"sqrt_network","catdiff.group","same_group",-0.349834899093322,0.349834899093322,0.0566068462418961,0.4
20260445,24,"sqrt_network","absdiff.active","difference_active",0.110712982305392,0.110712982305392,0.0286723313975605,0.15
20260445,24,"raw","absdiff.active","difference_active",0.119025176177314,0.119025176177314,0.0285832992816056,0.15
20260445,24,"raw","s.r.sub.rep.1","inertia",0.0380585924719647,0.0380585924719647,0.0111570895628014,0.02
20260445,24,"sqrt_network","s.r.sub.rep.1","inertia",0.276040698396291,0.276040698396291,0.0423939018927782,0.02
20260445,24,"sqrt_network","otp","otp",0.005575576169091,0.005575576169091,0.00983613588987363,0.03
20260445,24,"raw","otp","otp",8.45269948299456e-05,8.45269948299456e-05,0.000188520165647055,0.03
20260445,24,"sqrt_network","reciprocation","reciprocity",0.50394864826454,0.50394864826454,0.0415226608530895,0.1
20260445,24,"raw","reciprocation","reciprocity",0.0974868276831912,0.0974868276831912,0.0108862517273514,0.1
20260445,24,"raw","catdiff.group","same_group",-0.470372604485822,0.470372604485822,0.0553986485844271,0.4
20260445,24,"sqrt_network","catdiff.group","same_group",-0.383175882431354,0.383175882431354,0.0568074871225864,0.4
20260447,0,"sqrt_network","absdiff.active","difference_active",0.18454246524591,0.18454246524591,0.0294386357940675,0.15
20260447,0,"raw","absdiff.active","difference_active",0.19426625205178,0.19426625205178,0.029329541642168,0.15
20260447,0,"raw","s.r.sub.rep.1","inertia",0.0372326782622689,0.0372326782622689,0.0113826372076519,0.02
20260447,0,"sqrt_network","s.r.sub.rep.1","inertia",0.248166843256013,0.248166843256013,0.038735773659053,0.02
20260447,0,"sqrt_network","otp","otp",0.0428692302163285,0.0428692302163285,0.0126103531438714,0.03
20260447,0,"raw","otp","otp",0.00147018754243903,0.00147018754243903,0.000319805338655111,0.03
20260447,0,"sqrt_network","reciprocation","reciprocity",0.41469539420903,0.41469539420903,0.0399956172128475,0.1
20260447,0,"raw","reciprocation","reciprocity",0.0898290184620342,0.0898290184620342,0.0117409037406867,0.1
20260447,0,"raw","catdiff.group","same_group",-0.367645156081069,0.367645156081069,0.0570800329159443,0.4
20260447,0,"sqrt_network","catdiff.group","same_group",-0.315106118448096,0.315106118448096,0.0586264954512629,0.4
20260447,2,"sqrt_network","absdiff.active","difference_active",0.182393111618438,0.182393111618438,0.0295282249401633,0.15
20260447,2,"raw","absdiff.active","difference_active",0.188230549858566,0.188230549858566,0.0294611762965349,0.15
20260447,2,"raw","s.r.sub.rep.1","inertia",0.0346464853809868,0.0346464853809868,0.0113441550069633,0.02
20260447,2,"sqrt_network","s.r.sub.rep.1","inertia",0.241617713089218,0.241617713089218,0.038936704859239,0.02
20260447,2,"sqrt_network","otp","otp",0.0447766828454293,0.0447766828454293,0.0124493882376644,0.03
20260447,2,"raw","otp","otp",0.0014215260135586,0.0014215260135586,0.000310201052428267,0.03
20260447,2,"sqrt_network","reciprocation","reciprocity",0.41772080710038,0.41772080710038,0.0401802310113325,0.1
20260447,2,"raw","reciprocation","reciprocity",0.0924793133495791,0.0924793133495791,0.0116835807492745,0.1
20260447,2,"raw","catdiff.group","same_group",-0.367839426702232,0.367839426702232,0.0572669121887154,0.4
20260447,2,"sqrt_network","catdiff.group","same_group",-0.312767798722199,0.312767798722199,0.0588453633018628,0.4
20260447,8,"sqrt_network","absdiff.active","difference_active",0.18367510942662,0.18367510942662,0.0299036748498078,0.15
20260447,8,"raw","absdiff.active","difference_active",0.188035279315961,0.188035279315961,0.0298730652034517,0.15
20260447,8,"raw","s.r.sub.rep.1","inertia",0.0401894420313002,0.0401894420313002,0.0115087694256053,0.02
20260447,8,"sqrt_network","s.r.sub.rep.1","inertia",0.251002163062935,0.251002163062935,0.0405470819715173,0.02
20260447,8,"sqrt_network","otp","otp",0.0372762294962965,0.0372762294962965,0.0121946490646124,0.03
20260447,8,"raw","otp","otp",0.0011152994853461,0.0011152994853461,0.000288607299364172,0.03
20260447,8,"sqrt_network","reciprocation","reciprocity",0.43074881144745,0.43074881144745,0.0415371795284798,0.1
20260447,8,"raw","reciprocation","reciprocity",0.087729676558196,0.087729676558196,0.0117478040180537,0.1
20260447,8,"raw","catdiff.group","same_group",-0.351254583105927,0.351254583105927,0.0578479334219018,0.4
20260447,8,"sqrt_network","catdiff.group","same_group",-0.305683132649607,0.305683132649607,0.059239191755532,0.4
20260447,16,"sqrt_network","absdiff.active","difference_active",0.188985279338874,0.188985279338874,0.0307204084466627,0.15
20260447,16,"raw","absdiff.active","difference_active",0.193877192049185,0.193877192049185,0.0307042277498636,0.15
20260447,16,"raw","s.r.sub.rep.1","inertia",0.0266063322928455,0.0266063322928455,0.012059983048196,0.02
20260447,16,"sqrt_network","s.r.sub.rep.1","inertia",0.206398646480502,0.206398646480502,0.0424353460163974,0.02
20260447,16,"sqrt_network","otp","otp",0.0404993131693076,0.0404993131693076,0.0124182391215952,0.03
20260447,16,"raw","otp","otp",0.000948890182301309,0.000948890182301309,0.000268723063713346,0.03
20260447,16,"sqrt_network","reciprocation","reciprocity",0.476937282891677,0.476937282891677,0.0433273581454878,0.1
20260447,16,"raw","reciprocation","reciprocity",0.0976547065759082,0.0976547065759082,0.0120999972021165,0.1
20260447,16,"raw","catdiff.group","same_group",-0.37619309711102,0.37619309711102,0.0584747288937778,0.4
20260447,16,"sqrt_network","catdiff.group","same_group",-0.320776623313673,0.320776623313673,0.0598742708611709,0.4
20260447,24,"sqrt_network","absdiff.active","difference_active",0.184183117159492,0.184183117159492,0.0314219775272924,0.15
