"event_id","sender","time","mr_size","n_receivers_observed"
1783,7,198.17318369853,1,1
1784,11,198.187880724789,1,1
1785,16,198.20503987114,1,1
1786,16,198.239343590115,1,1
1787,14,198.261340520009,1,1
1788,11,198.270752605868,1,1
1789,16,198.271223657376,1,1
1790,12,198.279884302353,1,1
1791,16,198.287315328965,1,1
1792,7,198.305074586931,1,1
1793,4,198.39221982114,1,1
1794,11,198.406679980875,1,1
1795,14,198.442060418642,1,1
1796,11,198.451433725945,1,1
1797,4,198.486508092727,1,1
1798,11,198.504609206821,1,1
1799,17,198.532233299843,1,1
1800,16,198.54870847271,1,1
1801,14,198.548741878148,1,1
1802,16,198.563866672559,1,1
1803,6,198.565436976538,1,1
1804,12,198.567765767344,1,1
1805,3,198.604407827306,1,1
1806,11,198.617427167739,1,1
1807,16,198.617495648211,1,1
1808,16,198.624597624771,1,1
1809,16,198.642090916901,1,1
1810,3,198.706823618602,1,1
1811,11,198.707279902629,1,1
1812,3,198.719406876798,1,1
1813,15,198.767216405509,1,1
1814,16,198.785300076004,1,1
1815,14,198.806266852366,1,1
1816,11,198.82245667131,1,1
1817,10,198.870318117026,1,1
1818,15,198.872803911809,1,1
1819,7,198.876916751116,1,1
1820,9,198.879107637752,1,1
1821,6,198.883155878781,1,1
1822,16,198.898374187019,1,1
1823,13,198.940991911361,1,1
1824,11,198.955494457667,1,1
1825,4,198.968901118362,1,1
1826,12,198.972500185441,1,1
1827,14,198.980669167301,1,1
1828,16,198.985150284567,1,1
1829,1,198.989558116239,1,1
1830,11,199.007468258072,1,1
1831,16,199.008761422668,1,1
1832,16,199.018809571124,1,1
1833,11,199.022303748408,1,1
1834,3,199.040416473743,1,1
1835,14,199.044671025182,1,1
1836,15,199.064798349059,1,1
1837,4,199.101189184833,1,1
1838,9,199.101460398193,1,1
1839,9,199.102729300848,1,1
1840,8,199.105702132411,1,1
1841,18,199.116094552385,1,1
1842,13,199.12355622406,1,1
1843,14,199.152139412683,1,1
1844,16,199.193018788335,1,1
1845,16,199.19741051893,1,1
1846,14,199.199632678346,1,1
1847,15,199.209718794243,1,1
1848,12,199.236124810664,1,1
1849,16,199.254017547442,1,1
1850,10,199.26141478836,1,1
1851,16,199.296003183929,1,1
1852,15,199.312629898892,1,1
1853,16,199.360181011879,1,1
1854,12,199.370345631094,1,1
1855,20,199.373356705987,1,1
1856,11,199.419574026083,1,1
1857,9,199.42850128813,1,1
1858,16,199.434891214422,1,1
1859,16,199.46180792502,1,1
1860,11,199.472124709569,1,1
1861,2,199.47818942887,1,1
1862,20,199.479022229511,1,1
1863,9,199.486857923109,1,1
1864,5,199.497090404196,1,1
1865,11,199.502547058404,1,1
1866,15,199.527231697601,1,1
1867,9,199.537537704616,1,1
1868,15,199.543993428924,1,1
1869,11,199.553007857744,1,1
1870,11,199.557612678122,1,1
1871,16,199.569507092331,1,1
1872,13,199.569522199596,1,1
1873,18,199.577964523161,1,1
1874,7,199.590284487768,1,1
1875,11,199.603958544887,1,1
1876,16,199.605329393178,1,1
1877,11,199.622318891727,1,1
1878,20,199.623864835344,1,1
1879,11,199.661468136585,1,1
1880,10,199.670911432308,1,1
1881,16,199.731547755878,1,1
1882,11,199.751375595222,1,1
1883,16,199.754678621608,1,1
1884,9,199.75826807197,1,1
1885,7,199.758928283408,1,1
1886,7,199.759517049862,1,1
1887,16,199.760153985815,1,1
1888,18,199.77126473655,1,1
1889,11,199.821104512212,1,1
1890,11,199.832675269236,1,1
1891,16,199.848083234254,1,1
1892,19,199.882085249718,1,1
1893,10,199.889538927595,1,1
1894,16,199.894918013481,1,1
1895,16,199.903053643105,1,1
1896,12,199.909508169701,1,1
1897,20,199.911347729667,1,1
1898,11,199.912078767636,1,1
1899,11,199.91588058184,1,1
1900,20,199.918845944428,1,1
1901,11,199.927277079241,1,1
1902,16,199.931961507844,1,1
1903,11,199.933792991274,1,1
1904,16,199.934991082882,1,1
1905,12,199.938723580908,1,1
1906,11,199.939732377814,1,1
1907,11,199.951151497188,1,1
1908,11,199.953926058044,1,1
1909,3,199.959197159062,1,1
1910,11,199.961941298615,1,1
1911,11,199.964688480053,1,1
1912,16,199.969773892765,1,1
1913,16,199.986816842062,1,1
1914,16,199.990731627216,1,1
1915,16,200.018709738005,1,1
1916,16,200.026372797325,1,1
1917,11,200.031372736815,1,1
1918,11,200.03582260023,1,1
1919,12,200.036985284647,1,1
1920,20,200.039839215694,1,1
1921,16,200.041610999194,1,1
1922,16,200.042245599664,1,1
1923,11,200.04386168872,1,1
1924,18,200.047014961254,1,1
1925,18,200.047712862929,1,1
1926,11,200.052991363052,1,1
1927,11,200.065914018193,1,1
1928,16,200.069264376751,1,1
1929,16,200.078672098907,1,1
1930,19,200.080631485966,1,1
1931,16,200.080982600441,1,1
1932,14,200.082572841997,1,1
1933,11,200.083897058449,1,1
1934,16,200.085266540525,1,1
1935,11,200.08941934708,1,1
1936,16,200.09100608867,1,1
1937,16,200.09310540564,1,1
1938,16,200.09401775668,1,1
1939,11,200.095349812477,1,1
1940,11,200.098002528016,1,1
1941,11,200.100344438934,1,1
1942,11,200.103044236107,1,1
1943,11,200.103129731695,1,1
1944,11,200.103521322835,1,1
1945,16,200.104317559934,1,1
1946,16,200.104906645555,1,1
1947,16,200.105774441726,1,1
1948,16,200.106472253164,1,1
1949,11,200.107204821976,1,1
1950,11,200.107596596472,1,1
1951,16,200.108010563592,1,1
1952,11,200.108335562548,1,1
1953,11,200.109782859808,1,1
1954,2,200.110181654594,1,1
1955,11,200.114869560326,1,1
1956,16,200.115222142537,1,1
1957,16,200.116315165602,1,1
1958,16,200.116342264857,1,1
1959,11,200.116371064072,1,1
1960,16,200.116382113415,1,1
1961,16,200.119322616926,1,1
1962,11,200.121082782995,1,1
1963,16,200.121575426014,1,1
1964,16,200.122176595717,1,1
1965,16,200.122217235262,1,1
1966,11,200.123146246106,1,1
1967,16,200.123443217647,1,1
1968,11,200.124158461019,1,1
1969,11,200.12466715676,1,1
1970,11,200.12509517901,1,1
1971,16,200.125117918906,1,1
1972,11,200.125158291051,1,1
1973,11,200.125565958703,1,1
1974,16,200.125656948237,1,1
1975,11,200.125878064996,1,1
1976,11,200.125926343642,1,1
1977,11,200.125943090999,1,1
1978,11,200.126422558944,1,1
1979,16,200.126490502214,1,1
1980,16,200.126535510776,1,1
1981,11,200.126679233117,1,1
1982,16,200.126976461189,1,1
1983,16,200.127045026236,1,1
1984,16,200.128087713427,1,1
1985,11,200.12832777292,1,1
1986,16,200.128576121104,1,1
1987,11,200.128652215655,1,1
1988,11,200.128702771789,1,1
1989,11,200.128785183906,1,1
1990,16,200.128798095846,1,1
1991,11,200.128976380123,1,1
1992,16,200.128994813004,1,1
1993,11,200.129178991509,1,1
1994,11,200.129278434885,1,1
1995,11,200.129330262306,1,1
1996,16,200.129387328144,1,1
1997,16,200.129391293519,1,1
1998,11,200.129542117857,1,1
1999,11,200.129589483151,1,1
2000,16,200.129642369902,1,1
